recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
000316da7,0.27163491776569004,0.2624206188745684,0.24767038290093155,0.845588134795225,0.2257556836017842,0.2815448627422888,0.20478932911652656,0.2717198860013391,0.24132619034700836,0.2924472481621115,0.1780994287795231,0.2497209712165748,0.7126440214265135,0.24616164612417474,0.2752730095706508,0.27277730073562767,0.27223835486370473,0.24044089072238137,0.46196662799952715,0.20136161389956864,0.2769678005478763,0.26322472154005333,0.24653354971383598,0.2900803234886297
003bc2cb2,0.2516962190611478,0.27404996652429386,0.28927401516451207,0.6870627750887944,0.2573571725191951,0.23633536915248418,0.20289424975403555,0.2757417436615113,0.24204879018977082,0.2677312393133245,0.2437355574572486,0.2574292222650035,0.33379512730565114,0.21737735769238148,0.26335698270183666,0.25915618644491545,0.9602332975801792,0.27081710795511166,0.2854934788097609,0.18136587386022512,0.20505650355207267,0.2620100255176936,0.24366194088840346,0.23966740499250683
0061c037e,0.29704029280166977,0.2771227656347633,0.23482282793316822,0.5809226201299321,0.19576088959293492,0.3198151314864039,0.2380941102412453,0.4490245863914519,0.22219909977716637,0.2681322764550331,0.3120480294284282,0.2805414142929663,0.2804058337075544,0.24941069323436982,0.26512068024025254,0.2631726039329306,0.27897606604759145,0.29368223625532197,0.29274945275555325,0.2653905706361535,0.30571545095326913,0.26141149810414166,0.2898958681333086,0.34466858414195894
010eb14d3,0.9517858904068062,0.2649609865836768,0.24394903274114785,0.30373077167323703,0.2549094207530181,0.26558445726069546,0.21704228826661248,0.26049920569429996,0.8642332061339573,0.2547112250707238,0.24365936988937875,0.20978368594832428,0.27056313846591606,0.24021368543385813,0.2571827081792921,0.2475001885970334,0.22020363710423438,0.1800787575641164,0.34870560324033506,0.22877231136522783,0.24071595857591535,0.2586579112477285,0.2100160072884878,0.2505296681848814
011318064,0.25063606825962687,0.2714912420636287,0.26678465591860306,0.5611381167907207,0.2572665586046482,0.2582367900060665,0.24872401497809188,0.28057377596188116,0.2522089956330673,0.2653344511824961,0.17845716219382593,0.2781861338207506,0.28186473380502153,0.26464447272388336,0.9275017643166152,0.5325710384683067,0.2749954215015097,0.26109740763763245,0.48675350173501647,0.19361172778803237,0.2536918695396451,0.2767425842793332,0.21499475444896016,0.21942411052951033
01307e693,0.18819433957084192,0.28801994391821534,0.23518608824721182,0.7692168473234948,0.24976064354675145,0.25670594492479704,0.2515326947133566,0.899007573255628,0.1964855790289315,0.2955166591346188,0.22219712493520208,0.3427529066748373,0.3869726774329211,0.2722586196579365,0.2710374159755247,0.8872132960308444,0.2795434031129671,0.3047734299908223,0.29800750307718027,0.21870766217489804,0.27441042889376005,0.2674043721651431,0.25205651038473,0.30863942414348433
013bd8b85,0.26038923613761317,0.24503523753010467,0.2513334929661129,0.6006857201526837,0.2809617449259778,0.28158049877079394,0.18569617005784056,0.2720423074786758,0.2598747903282905,0.3097456942288085,0.20209512763861426,0.2438280249146994,0.9210792176191289,0.3550021339254419,0.2690296547290349,0.2610257336292007,0.24467874668006798,0.2079566773822447,0.7150766728198859,0.20286533553374567,0.2540799232972155,0.2680945420369373,0.23255933857081593,0.26401447326171557
01812f522,0.20272512660533767,0.31580384106216003,0.20309767580312732,0.5007188176797926,0.28437947515401274,0.22122845554919002,0.25741398493370293,0.30222037756493664,0.21889759069561043,0.3939278900650709,0.25337442181358166,0.2878358361681977,0.3319006711596676,0.24009827607459278,0.2746571775992316,0.2632693382010557,0.8241314949651148,0.9458842039755546,0.328413272470043,0.2528537053182279,0.4617231679842363,0.27287353490223465,0.23254644544702494,0.2779167748472412
019db5220,0.2775980789264054,0.2377970470483805,0.2646213103281215,0.4367565982890366,0.27692579199648565,0.921269353711901,0.20635254647459828,0.28816160495941007,0.26717571750570096,0.26927967238098044,0.2589196790888694,0.253884138568445,0.6603982441462635,0.2720845064517699,0.22055728185949117,0.24436454163742805,0.24631729677507408,0.205249055664637,0.4475913307243091,0.25917065877416945,0.271329822890606,0.2645318282405315,0.32419156547015354,0.9436781224756154
01bd97dd6,0.2689013462856314,0.24903294855412378,0.24824501501595117,0.6752317292411787,0.29355115294463663,0.278518552533234,0.22642656911069287,0.30361357913300346,0.2571439529510237,0.2830920556869965,0.23505787192341007,0.25095407000142805,0.8530844138430729,0.24624262156227197,0.2627405821078397,0.24688140787966667,0.2561485621726353,0.216998163765654,0.4168450343563891,0.19056115923411915,0.2712724162869448,0.26718831219186073,0.24954713024953307,0.32123503184242275
01d36def5,0.2739619113704342,0.25016116060221144,0.23686051869452018,0.3664369553158374,0.2578859130095639,0.9158637830471814,0.1903244638916442,0.6880867678547415,0.2602543414446798,0.2690474164474555,0.28497076227735074,0.27465662109749045,0.2467631068045109,0.2496470712905567,0.2533342637914784,0.25068198484410614,0.2810273803505919,0.24588218747213458,0.20798964790326452,0.24180873985086032,0.245240721258565,0.2511097500180849,0.27315126706949255,0.3003898536805253
01fefebcb,0.2384536084222041,0.2874669375377066,0.24501528225078886,0.9038343973997445,0.24460638545668179,0.29227337479775306,0.1920666965835949,0.2862266869198774,0.2578369917693589,0.31486176678650324,0.18488530699459668,0.26799574016642935,0.5051202143399478,0.2550098160736418,0.4244114412293797,0.2690716993003771,0.25485909675641644,0.2658657344779353,0.6932764826954824,0.2264609918014334,0.26225814064844755,0.26350403949723183,0.23716152923827774,0.26117965608787314
