recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
000316da7,0.07319909334182739,0.04992475360631943,0.07443757355213165,0.5800118446350098,0.06833192706108093,0.0947180911898613,0.07057623565196991,0.04101862013339996,0.033324647694826126,0.13394559919834137,0.03480848670005798,0.10207526385784149,0.5318840742111206,0.05157262831926346,0.11572450399398804,0.17805171012878418,0.18219809234142303,0.09611646085977554,0.11921121180057526,0.06794213503599167,0.07860559225082397,0.05433746427297592,0.03640877082943916,0.08369969576597214
003bc2cb2,0.029903901740908623,0.05802835896611214,0.12472604215145111,0.4163159430027008,0.13166287541389465,0.0658116564154625,0.09294364601373672,0.0654740184545517,0.046221256256103516,0.08149360120296478,0.08718797564506531,0.1319589912891388,0.15269990265369415,0.06980323046445847,0.11570501327514648,0.0987592563033104,1.172699213027954,0.10936930775642395,0.13747313618659973,0.12761467695236206,0.06829933822154999,0.0639507845044136,0.059231437742710114,0.05528385937213898
0061c037e,0.08468712121248245,0.05936826765537262,0.09265696257352829,0.3850688636302948,0.057162806391716,0.20029765367507935,0.07006438076496124,0.3157311975955963,0.0253792442381382,0.10614793002605438,0.2095196396112442,0.14200712740421295,0.08234987407922745,0.05892792344093323,0.037658095359802246,0.13015307486057281,0.13563254475593567,0.4794904589653015,0.038374852389097214,0.08035966753959656,0.14978209137916565,0.06584520637989044,0.07074839621782303,0.29268622398376465
010eb14d3,0.9319758415222168,0.0838586688041687,0.1823636144399643,0.18147115409374237,0.10059242695569992,0.1336689442396164,0.1651477813720703,0.12568043172359467,0.6068999767303467,0.1346673220396042,0.11639489233493805,0.11887253820896149,0.15316620469093323,0.10293720662593842,0.17033493518829346,0.08071593940258026,0.12662579119205475,0.19912540912628174,0.37532129883766174,0.20116254687309265,0.15988193452358246,0.22028793394565582,0.08693687617778778,0.13397935032844543
011318064,0.09485121816396713,0.07015174627304077,0.17677687108516693,0.2927648723125458,0.08132276684045792,0.08609455823898315,0.20728245377540588,0.07733733206987381,0.09940452873706818,0.12969782948493958,0.0639839917421341,0.17696601152420044,0.12017232179641724,0.11842945218086243,0.8157109618186951,0.8674420118331909,0.2883341312408447,0.17810790240764618,0.5979499816894531,0.10022900998592377,0.1061079278588295,0.08437922596931458,0.054493848234415054,0.039714112877845764
01307e693,0.02993644028902054,0.08650422096252441,0.09490248560905457,0.49351781606674194,0.09107674658298492,0.12072545289993286,0.21167367696762085,0.6853376030921936,0.022226136177778244,0.12113326787948608,0.11789456754922867,0.3191993236541748,0.12754912674427032,0.08655761182308197,0.08537895232439041,0.8383475542068481,0.16885413229465485,0.2704966366291046,0.04164940491318703,0.0846642255783081,0.15546856820583344,0.08291410654783249,0.058671895414590836,0.22582000494003296
013bd8b85,0.07727724313735962,0.06902017444372177,0.1532505750656128,0.5103077292442322,0.20484118163585663,0.20941749215126038,0.12365975230932236,0.1297304630279541,0.08147946000099182,0.44185498356819153,0.10347728431224823,0.1913248896598816,0.9415252208709717,0.2095915973186493,0.256559282541275,0.2141113132238388,0.2106657475233078,0.1538863331079483,0.3352924883365631,0.13262908160686493,0.13742129504680634,0.14890456199645996,0.0813639909029007,0.1209709644317627
01812f522,0.028932373970746994,0.10376430302858353,0.10025431960821152,0.22650909423828125,0.07235930114984512,0.0430908165872097,0.10871842503547668,0.07861854881048203,0.11184591054916382,0.5069430470466614,0.05722544714808464,0.12420570105314255,0.14704671502113342,0.07722993195056915,0.07061005383729935,0.028727812692523003,0.6557165384292603,0.9584988951683044,0.05830082297325134,0.08296510577201843,0.27112194895744324,0.08940793573856354,0.05312063544988632,0.11501669138669968
019db5220,0.12019996345043182,0.06290306150913239,0.14641189575195312,0.36039936542510986,0.11433744430541992,0.9503782987594604,0.2403629571199417,0.1196516826748848,0.07286015152931213,0.08978207409381866,0.2225365936756134,0.1029515415430069,0.6511237621307373,0.17878955602645874,0.09471192955970764,0.24467329680919647,0.15336793661117554,0.11014437675476074,0.4778660833835602,0.14575982093811035,0.14667464792728424,0.0919223427772522,0.4631797671318054,1.1498321294784546
01bd97dd6,0.09772048145532608,0.04404238611459732,0.12997101247310638,0.5038485527038574,0.18844160437583923,0.1204371526837349,0.22964131832122803,0.20454058051109314,0.0325067974627018,0.12789714336395264,0.12353895604610443,0.11279278248548508,0.844552218914032,0.15741102397441864,0.14878006279468536,0.11356910318136215,0.13959211111068726,0.22895118594169617,0.15455350279808044,0.16056114435195923,0.15174812078475952,0.10098595172166824,0.0808725580573082,0.24472293257713318
