recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
000316da7,0.7173423423423423,0.5856481481481481,0.38513513513513514,0.9969135802469137,0.4392857142857143,0.6608796296296297,0.2034313725490196,0.5257352941176471,0.2252252252252252,0.4901960784313726,0.11486486486486484,0.5208333333333333,0.9346846846846848,0.29642857142857143,0.7804054054054054,0.7118055555555555,0.4099099099099099,0.3288288288288288,0.9427083333333334,0.11071428571428571,0.545045045045045,0.5361111111111112,0.4358108108108108,0.5923423423423424
003bc2cb2,0.4087837837837837,0.8599537037037037,0.4673423423423424,0.9583333333333334,0.65,0.1747685185185185,0.27450980392156865,0.6004901960784315,0.31981981981981983,0.3468137254901961,0.22860360360360363,0.6017156862745098,0.7207207207207207,0.4595238095238095,0.7905405405405406,0.4965277777777778,1.0,0.5135135135135135,0.83984375,0.26428571428571423,0.2522522522522523,0.7124999999999999,0.38626126126126126,0.2376126126126126
0061c037e,0.7139639639639639,0.5960648148148148,0.2702702702702703,0.9969135802469137,0.3726190476190476,0.7118055555555557,0.18137254901960786,0.8786764705882353,0.2072072072072072,0.4252450980392157,0.384009009009009,0.6924019607843137,0.43130630630630634,0.2916666666666667,0.48986486486486486,0.3900462962962963,0.2725225225225225,0.7263513513513514,0.7604166666666667,0.17261904761904762,0.8434684684684686,0.46944444444444444,0.4560810810810812,0.8457207207207208
010eb14d3,1.0,0.7534722222222222,0.4628378378378377,0.8441358024691357,0.6309523809523809,0.5451388888888888,0.366421568627451,0.21813725490196081,0.9290540540540541,0.2977941176470588,0.26689189189189194,0.35049019607843135,0.7601351351351352,0.5702380952380952,0.5259009009009009,0.3773148148148148,0.33558558558558554,0.20045045045045048,0.9492187500000001,0.27976190476190477,0.22747747747747746,0.7694444444444444,0.3941441441441442,0.4527027027027027
011318064,0.4481981981981983,0.7025462962962963,0.3288288288288288,0.9583333333333334,0.6357142857142858,0.41550925925925924,0.45098039215686275,0.6813725490196079,0.21621621621621623,0.38235294117647056,0.09234234234234234,0.6176470588235294,0.6576576576576577,0.6154761904761904,1.0,0.9027777777777776,0.5045045045045045,0.31869369369369366,0.89453125,0.1261904761904762,0.3468468468468468,0.7124999999999999,0.26238738738738737,0.24211711711711714
01307e693,0.22747747747747746,0.7071759259259259,0.2849099099099099,0.9351851851851852,0.3345238095238095,0.19328703703703706,0.4791666666666667,0.9607843137254901,0.14864864864864866,0.38235294117647056,0.15427927927927926,0.8382352941176472,0.661036036036036,0.5738095238095238,0.6970720720720721,0.9826388888888891,0.5472972972972973,0.6475225225225226,0.8007812500000001,0.13452380952380955,0.4211711711711712,0.4569444444444445,0.4268018018018017,0.5731981981981983
013bd8b85,0.5506756756756755,0.6018518518518519,0.454954954954955,0.9398148148148148,0.6595238095238095,0.701388888888889,0.11029411764705882,0.49877450980392163,0.31193693693693686,0.4620098039215687,0.10923423423423421,0.3713235294117647,1.0,0.8761904761904761,0.7342342342342342,0.49189814814814814,0.3277027027027027,0.15878378378378377,0.9322916666666666,0.11904761904761903,0.24211711711711714,0.6291666666666665,0.5788288288288289,0.5596846846846847
01812f522,0.2950450450450451,0.7210648148148148,0.23761261261261254,0.955246913580247,0.40952380952380946,0.16666666666666666,0.2769607843137255,0.6973039215686274,0.14189189189189189,0.8075980392156863,0.15878378378378377,0.7340686274509803,0.5867117117117118,0.29166666666666663,0.5957207207207207,0.3784722222222222,0.9076576576576577,1.0,0.7708333333333333,0.21309523809523812,0.8547297297297297,0.5583333333333332,0.3018018018018018,0.5056306306306306
019db5220,0.6407657657657658,0.5092592592592592,0.39076576576576577,0.8981481481481481,0.6369047619047619,0.9583333333333335,0.1531862745098039,0.6715686274509804,0.3243243243243244,0.3063725490196078,0.17454954954954954,0.4987745098039215,0.8355855855855857,0.525,0.4605855855855856,0.3148148148148148,0.38288288288288286,0.15427927927927926,0.8671875000000001,0.12142857142857143,0.29504504504504503,0.548611111111111,0.8186936936936936,1.0
01bd97dd6,0.634009009009009,0.5219907407407407,0.4087837837837838,0.9583333333333334,0.7821428571428573,0.5509259259259259,0.33700980392156865,0.6446078431372549,0.21058558558558557,0.3786764705882353,0.13513513513513514,0.47058823529411764,0.9977477477477479,0.3726190476190476,0.7094594594594593,0.34953703703703703,0.3716216216216216,0.46283783783783783,0.9075520833333333,0.10952380952380952,0.29842342342342343,0.6583333333333334,0.356981981981982,0.8445945945945946
01d36def5,0.5664414414414414,0.5219907407407408,0.49887387387387383,0.9166666666666666,0.3726190476190476,0.9826388888888888,0.20955882352941177,0.9742647058823531,0.3536036036036036,0.2659313725490196,0.46621621621621623,0.7426470588235294,0.4527027027027027,0.2916666666666667,0.5867117117117118,0.4259259259259259,0.5484234234234233,0.13738738738738737,0.77734375,0.3261904761904762,0.43806306306306303,0.5208333333333334,0.5416666666666666,0.6204954954954955
01fefebcb,0.4752252252252252,0.7291666666666667,0.32207207207207206,1.0,0.42023809523809524,0.7314814814814814,0.12377450980392159,0.6262254901960783,0.28040540540540543,0.383578431372549,0.11486486486486487,0.5208333333333334,0.8817567567567568,0.3904761904761905,0.9087837837837838,0.7222222222222223,0.3603603603603604,0.34121621621621623,0.9583333333333334,0.16785714285714284,0.5540540540540541,0.6180555555555555,0.3952702702702703,0.4605855855855856
0208fec47,0.3626126126126126,0.6099537037037037,0.2038288288288288,0.9074074074074074,0.42142857142857143,0.17476851851851852,0.3762254901960785,0.8321078431372549,0.2916666666666667,0.40441176470588236,0.3918918918918919,0.9705882352941176,0.3029279279279279,0.6904761904761905,0.766891891891892,0.988425925925926,0.4943693693693693,0.6486486486486486,0.7604166666666667,0.35595238095238096,0.4966216216216216,0.4847222222222222,0.39414414414414417,0.22972972972972974
0232841d4,0.6531531531531531,0.7893518518518519,0.35923423423423423,0.9212962962962963,0.613095238095238,0.39004629629629634,0.3811274509803922,0.7254901960784313,0.2691441441441441,0.3161764705882352,0.19481981981981983,0.5955882352941176,0.5585585585585585,0.861904761904762,1.0,0.5694444444444444,0.19932432432432434,0.13288288288288289,0.9492187500000001,0.24523809523809526,0.3265765765765766,0.8180555555555556,0.3029279279279279,0.3603603603603604
02c30604d,0.31531531531531526,0.5856481481481483,0.3851351351351351,0.9197530864197531,0.36190476190476195,0.30208333333333326,0.6066176470588236,0.997549019607843,0.20833333333333334,0.329656862745098,0.22972972972972974,0.7757352941176471,0.49887387387387383,0.25476190476190474,0.6835585585585586,0.6087962962962963,0.7240990990990991,0.31081081081081086,0.7265625,0.18095238095238092,0.4087837837837837,0.5638888888888888,0.9594594594594594,0.6554054054054054
02dbcc383,0.713963963963964,0.7523148148148148,0.661036036036036,0.9429012345679013,0.4880952380952381,0.4907407407407407,0.27205882352941174,0.5845588235294118,0.29166666666666663,0.3431372549019608,0.11711711711711713,0.5318627450980393,1.0,0.49166666666666664,0.6666666666666667,0.443287037037037,0.320945945945946,0.28153153153153154,0.9309895833333334,0.10714285714285714,0.3310810810810811,0.6597222222222222,0.5472972972972973,0.5540540540540541
0303dee3c,0.42004504504504503,0.9375,0.5822072072072072,0.933641975308642,0.6476190476190476,0.4050925925925925,0.2659313725490196,0.8002450980392156,0.4887387387387387,0.2512254901960785,0.23648648648648649,0.5735294117647058,0.46959459459459457,0.630952380952381,1.0,0.32407407407407407,0.634009009009009,0.1858108108108108,0.8190104166666666,0.14166666666666666,0.23986486486486483,0.7958333333333335,0.3277027027027027,0.4752252252252251
034f46152,0.4560810810810812,0.4895833333333333,0.8423423423423424,0.9768518518518519,0.47738095238095246,0.8402777777777778,0.329656862745098,0.48406862745098034,0.11599099099099097,0.31250000000000006,0.13963963963963966,0.5698529411764705,0.981981981981982,0.3488095238095238,0.38851351351351354,0.2997685185185185,0.670045045045045,0.42905405405405417,0.8776041666666666,0.6142857142857142,0.21621621621621623,0.6263888888888889,0.34346846846846846,0.7195945945945946
037460d90,0.3277027027027027,0.9328703703703705,0.3524774774774775,1.0,0.6571428571428573,0.3159722222222222,0.20098039215686275,0.6004901960784315,0.35135135135135137,0.38602941176470595,0.1463963963963964,0.5747549019607843,0.7173423423423423,0.6226190476190475,0.7443693693693694,0.46759259259259267,0.8986486486486488,0.4594594594594595,0.8997395833333334,0.11547619047619045,0.304054054054054,0.8444444444444446,0.36936936936936937,0.2781531531531532
039395460,0.42342342342342343,0.9594907407407409,0.4031531531531531,0.9845679012345679,0.2714285714285714,0.4976851851851851,0.8088235294117647,0.47794117647058826,0.13513513513513514,0.5710784313725491,0.20495495495495492,0.7561274509803921,0.38400900900900903,0.22380952380952382,0.7409909909909911,0.3969907407407407,0.25112612612612617,0.6182432432432432,0.9127604166666666,0.3773809523809524,0.42117117117117114,0.5027777777777778,0.4921171171171171,0.7105855855855856
039892ae3,0.4301801801801802,0.8171296296296297,0.38851351351351354,0.9583333333333334,0.3285714285714285,0.42939814814814814,0.2156862745098039,1.0,0.21283783783783783,0.38480392156862747,0.13063063063063063,0.5526960784313726,0.7162162162162163,0.34523809523809523,0.6801801801801802,0.6921296296296295,0.9065315315315314,0.4594594594594595,0.7447916666666667,0.15238095238095237,0.5360360360360359,0.5416666666666666,0.3986486486486486,0.5743243243243243
03a06a709,0.2545045045045045,0.4791666666666667,0.36036036036036034,1.0,0.38928571428571423,0.6354166666666666,0.767156862745098,0.44975490196078427,0.10923423423423421,0.32843137254901966,0.22297297297297297,0.7598039215686274,0.759009009009009,0.16904761904761903,0.5608108108108107,0.35416666666666674,0.33896396396396394,0.3862612612612613,0.8385416666666666,0.8928571428571428,0.6644144144144144,0.4694444444444444,0.43806306306306314,0.8783783783783784
03a9a5b2a,0.8378378378378378,0.6921296296296297,0.36824324324324326,0.927469135802469,0.6726190476190477,0.4710648148148149,0.20955882352941177,0.5269607843137254,0.3716216216216216,0.44362745098039214,0.14414414414414414,0.5049019607843137,1.0,0.4666666666666666,0.7263513513513512,0.4583333333333333,0.29504504504504503,0.2646396396396396,0.9427083333333334,0.12738095238095237,0.1948198198198198,0.7125,0.6036036036036034,0.5236486486486487
03d0c7428,0.6362612612612614,0.6793981481481483,0.42905405405405406,0.9660493827160495,0.5654761904761904,0.5115740740740741,0.34436274509803927,0.5379901960784313,0.21058558558558557,0.4522058823529411,0.09009009009009009,0.5808823529411765,0.9425675675675675,0.33095238095238094,0.8074324324324325,0.6863425925925927,0.30292792792792794,0.46283783783783783,0.9687500000000001,0.09166666666666666,0.3096846846846847,0.586111111111111,0.48536036036036034,0.4673423423423424
03f5a4505,0.7207207207207208,0.65625,0.804054054054054,0.9367283950617283,0.6071428571428571,0.3854166666666667,0.1764705882352941,0.38725490196078427,0.41891891891891886,0.25980392156862747,0.14864864864864866,0.5490196078431373,1.0,0.5916666666666667,0.6193693693693693,0.30787037037037035,0.47409909909909903,0.13851351351351351,0.9283854166666667,0.1964285714285714,0.384009009009009,0.5847222222222223,0.5326576576576577,0.697072072072072
03f8931a1,0.32882882882882886,0.5486111111111112,0.19594594594594597,0.9135802469135802,0.27261904761904765,0.6018518518518517,0.3529411764705883,0.9644607843137256,0.1801801801801802,0.17034313725490197,0.47409909909909903,0.993872549019608,0.40202702702702703,0.4261904761904762,0.6576576576576576,0.6273148148148148,0.8761261261261261,0.6655405405405405,0.7005208333333334,0.34880952380952385,0.5551801801801802,0.46249999999999997,0.2511261261261261,0.6081081081081082
04053cd3e,0.8783783783783784,0.8877314814814814,0.4831081081081081,0.8641975308641976,0.6452380952380952,0.22337962962962962,0.2034313725490196,0.23406862745098042,0.740990990990991,0.5367647058823529,0.1036036036036036,0.471813725490196,0.9966216216216216,0.5428571428571428,0.7274774774774774,0.3530092592592593,0.3231981981981982,0.23310810810810806,0.9570312500000001,0.1595238095238095,0.23873873873873874,0.7069444444444444,0.41779279279279286,0.5394144144144145
040d4f0d5,0.5923423423423423,0.7106481481481483,0.3130630630630631,0.9367283950617283,0.6916666666666667,0.32523148148148145,0.32598039215686275,0.6715686274509804,0.24436936936936934,0.8014705882352942,0.15653153153153154,0.7230392156862745,0.5360360360360361,0.4702380952380952,1.0,0.5081018518518519,0.2927927927927928,0.5022522522522523,0.9335937499999999,0.10357142857142856,0.30968468468468474,0.7916666666666665,0.23986486486486483,0.30743243243243246
042a6c838,0.43468468468468474,0.9120370370370371,0.6306306306306305,1.0,0.7488095238095239,0.2523148148148149,0.20220588235294118,0.6372549019607844,0.2105855855855856,0.32475490196078427,0.1373873873873874,0.4093137254901961,0.884009009009009,0.8059523809523809,0.5990990990990991,0.59375,0.7162162162162162,0.2635135135135135,0.8763020833333334,0.08452380952380951,0.23310810810810811,0.7569444444444444,0.38626126126126126,0.40765765765765766
044173e0d,0.5011261261261262,0.6805555555555555,0.37500000000000006,0.9907407407407407,0.3416666666666667,0.8148148148148149,0.1409313725490196,0.6789215686274509,0.27364864864864863,0.36274509803921573,0.152027027027027,0.5343137254901961,0.6993243243243243,0.29642857142857143,0.8524774774774774,0.574074074074074,0.3141891891891892,0.2939189189189189,0.9609375000000001,0.20833333333333334,0.6013513513513513,0.5027777777777778,0.5878378378378377,0.7713963963963963
