recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
000316da7,0.180695313751148,0.17004835505923632,0.11500823194260083,0.8627039207870724,0.13088369488181853,0.1706713774424103,0.09030105836903883,0.1285574476468223,0.08944402915906287,0.13538531426890998,0.06342739447420932,0.13188077927146527,0.7195051195601173,0.12100738848069643,0.25268407531452663,0.1755542867055281,0.12375643937056027,0.09172996808928376,0.7296762970812356,0.06879099287239883,0.1384839497380592,0.16840059331286886,0.11594715479984433,0.1672022874347921
003bc2cb2,0.07573475825278901,0.2460014393426022,0.07944503502854122,0.8197507482545632,0.14227212343896578,0.05670579397480941,0.060985335273902784,0.10821343534842601,0.07512861026177756,0.06700168138272927,0.05781245933988525,0.1212188200345082,0.14292461041210774,0.09964505264090824,0.19275811048637387,0.08598727986772256,0.9932807790589588,0.08210486641857591,0.30444791728887843,0.06176117243167551,0.056497382668362336,0.19862845781924102,0.07604647866555138,0.05206423232279962
0061c037e,0.2948302411669283,0.2091084102067594,0.13478008722902005,0.5434583498431077,0.1596372382605678,0.2558152404912424,0.13029606717825104,0.3899375072762714,0.13034782797785954,0.16990865356183005,0.16709160357876066,0.2508905662889891,0.1731932768061323,0.14483277263540245,0.19003793808325836,0.1606022513263608,0.13372482153207438,0.2445686199310349,0.32794589730302326,0.12435338811735981,0.3305105292801701,0.19932513436894533,0.17987045746591193,0.31873543449128666
010eb14d3,0.9788818905652323,0.10638153378703963,0.04081328851937623,0.2639267142483096,0.06562697851307914,0.057787274296630615,0.03839330014518747,0.025572766820762736,0.7000791241943768,0.03794346238647209,0.03344655245298968,0.04211849255375985,0.10508956160202067,0.06781271465225319,0.059429962448437804,0.037813383805609606,0.046604058824396354,0.01933318627376552,0.667834211357405,0.025296094046922582,0.0341292473284651,0.2011616804436748,0.038073416423822795,0.05656992808564653
011318064,0.0938749809587599,0.23119985737782578,0.06924643070639841,0.8070878895950714,0.13031540490682988,0.0847909281316669,0.09679168030069876,0.1435444850647212,0.06116081546783493,0.07820958814430409,0.04205527151278407,0.12584781566963146,0.1231263650899612,0.12368366720487073,0.9542243255324012,0.638926068345569,0.09646620011009938,0.057550897406515665,0.6152443352051877,0.045970394532692284,0.07059969134286401,0.21366326804055788,0.06274734200971233,0.05636661273450124
01307e693,0.06964492807053523,0.22533445101119734,0.07235502198810043,0.9010631525231402,0.08629679440209549,0.06628180832300215,0.12044985145699824,0.9191009475678869,0.061268638182151974,0.09506183061464459,0.05394688016227528,0.3331747313391377,0.18488290850436914,0.14881044758002163,0.19800041142578312,0.9212490977539902,0.12193147148149182,0.1882659820956022,0.3123636504023666,0.05777029615583435,0.09177827082057102,0.13670677662688288,0.10389458536447937,0.15122467872930026
013bd8b85,0.11043795593727823,0.14672353016099018,0.08651094223402023,0.8234116595275808,0.14163545671726308,0.17185579612060298,0.05423988570712292,0.09386233009465081,0.07453515941128486,0.13688491553381532,0.04759629693825547,0.08020589736537533,0.9673356906443873,0.48076796746138384,0.19797070994295715,0.10835896253178658,0.084619952737515,0.04344604749203508,0.7575603552157113,0.04476534715035818,0.06580739658356383,0.1600314590107935,0.1380324839740358,0.13509443856468528
01812f522,0.06825261543988471,0.28085144326404404,0.054775212976852075,0.8678271545040663,0.09293132423198994,0.051248850031887436,0.06201539423304138,0.22172518145747386,0.05187842612203168,0.3820546050450467,0.043656595083956834,0.2573253095509122,0.143605843633886,0.07650121949068972,0.1755281346472462,0.08591214423438782,0.5932633395542665,0.9336040710572071,0.3649520258533317,0.05998963714669034,0.44106171594339705,0.1798595020601305,0.07720311461412155,0.11467270440136801
019db5220,0.166916926213675,0.12458427649100406,0.06140989000762836,0.7859764145093423,0.14498369812291526,0.9662826172359813,0.043823276266084586,0.14234761906529228,0.057225615768147164,0.053607385940562385,0.04076897121085534,0.08446142634776654,0.4930945859062084,0.11893295884802388,0.09590800236041357,0.05545195487735286,0.07993452471058866,0.031832236250526426,0.6880508465512228,0.034021173243291083,0.05211057172022832,0.15343767827645752,0.4406221516969322,0.9921914829317906
01bd97dd6,0.14292270717926778,0.14477938387724626,0.09737848405556974,0.8499620480686436,0.21359295022671151,0.13173436118767368,0.09770064828333569,0.15066229625609806,0.07593609541645953,0.1034765249007013,0.05364465011207565,0.11248399163407045,0.8850441795540475,0.12082235139436372,0.18117503467716892,0.09749892453985032,0.10074164822884005,0.10746630960875794,0.6569589313489161,0.051722197022914744,0.08372524673137623,0.21008748185508447,0.09720030127577324,0.2540861360704997
